"chemical_ID","Annotation.confidence.score","Annotation.raw.score","Module_RTclust","mz","time","MatchCategory","theoretical.mz","delta_ppm","Name","Formula","MonoisotopicMass","Adduct","mean_int_vec"
"HMDB35529",2,1e+05,"67_2_1","291.04291",21.2,"Unique",291.04296,0.17,"Chlorosesamone","C15H13ClO4","292.050236611","M-H",111317.2
"HMDB35566",2,1e+05,"27_9_20","337.31235",300,"Multiple",337.3112,3.41,"79-Docosanedione","C22H42O2","338.318480588","M-H",391538.5
"HMDB35567",2,1e+05,"27_9_20","337.31235",300,"Multiple",337.3112,3.41,"68-Docosanedione","C22H42O2","338.318480588","M-H",391538.5
"HMDB35568",2,1e+05,"27_9_20","337.31235",300,"Multiple",337.3112,3.41,"57-Docosanedione","C22H42O2","338.318480588","M-H",391538.5
"HMDB35569",2,1e+05,"27_9_20","337.31235",300,"Multiple",337.3112,3.41,"46-Docosanedione","C22H42O2","338.318480588","M-H",391538.5
"HMDB35570",2,1e+05,"0_580_1","323.29559",286.5,"Multiple",323.29555,0.12,"68-Heneicosanedione","C21H40O2","324.302830524","M-H",168789.4
"HMDB35571",2,1e+05,"0_580_1","323.29559",286.5,"Multiple",323.29555,0.12,"46-Heneicosanedione","C21H40O2","324.302830524","M-H",168789.4
"HMDB35581",2,1e+05,"3_2_28","329.24857",239.1,"Multiple",329.2486,0.09,"1-Phenyl-13-hexadecanedione","C22H34O2","330.255880332","M-H",191923399.2
"HMDB35593",2,1e+05,"0_292_49","221.15468",152.3,"Multiple",221.1547,0.09,"Rishitin","C14H22O2","222.161979948","M-H",1344580.1
"HMDB35593",2,1e+05,"56_5_1","221.15475",202.8,"Multiple",221.1547,0.23,"Rishitin","C14H22O2","222.161979948","M-H",2934497.1
"HMDB35595",2,1e+05,"0_186_3","171.13904",191.3,"Multiple",171.13905,0.06,"trans-p-Menthane-18-diol","C10H20O2","172.146329884","M-H",12763468.3
"HMDB35601",2,1e+05,"196_28_1","163.11284",193.6,"Multiple",163.11284,0,"(Z)-3-Methyl-2-(2-pentenyl)-2-cyclopenten-1-one","C11H16O","164.120115134","M-H",299518.6
"HMDB35603",2,1e+05,"0_1138_1","523.21663",275.3,"Multiple",523.21849,3.55,"Mascaroside","C26H36O11","524.225761994","M-H",251082.7
"HMDB35605",2,1e+05,"27_195_1","569.35047",290.1,"Multiple",569.34838,3.67,"3alpha15alpha-Diacetoxy-(22R)-hydroxylanosta-79(11)24-trien-26-oic acid","C34H50O7","570.355653954","M-H",95693
"HMDB35620",2,1e+05,"0_24_22","279.12356",179.4,"Multiple",279.1238,0.86,"Artabsinolide A","C15H20O5","280.13107375","M-H",3704175.6
"HMDB35620",2,1e+05,"3_150_1","279.12360",295.1,"Multiple",279.1238,0.72,"Artabsinolide A","C15H20O5","280.13107375","M-H",246304.2
"HMDB35637",2,1e+05,"3_195_1","331.19199",149.7,"Multiple",331.19148,1.54,"Petasitin","C20H28O4","332.198759384","M-H",310975.1
"HMDB35639",2,1e+05,"24_16_1","233.15436",53.8,"Multiple",233.1547,1.46,"Petasalbin","C15H22O2","234.161979948","M-H",5622393.9
"HMDB35639",2,1e+05,"196_6_10","233.15464",205.1,"Multiple",233.1547,0.26,"Petasalbin","C15H22O2","234.161979948","M-H",9488267.8
"HMDB35645",2,1e+05,"67_62_1","219.17534",226.4,"Multiple",219.17544,0.46,"Epoxyguaiene","C15H24O","220.18271539","M-H",783623.2
"HMDB35645",2,1e+05,"181_30_1","219.17533",79.9,"Multiple",219.17544,0.5,"Epoxyguaiene","C15H24O","220.18271539","M-H",856735.7
"HMDB35646",2,1e+05,"3_24_53","119.01698",223.8,"Multiple",119.01722,2.02,"Methyl 2-(methylthio)acetate","C4H8O2S","120.02450019","M-H",786843.9
"HMDB35648",2,1e+05,"0_342_1","235.17035",193.5,"Multiple",235.17035,0,"Isolubimin","C15H24O2","236.177630012","M-H",1530782
"HMDB35668",2,1e+05,"3_186_1","325.31111",295.2,"Multiple",325.3112,0.28,"6-Hydroxy-8-heneicosanone","C21H42O2","326.318480588","M-H",139092.9
"HMDB35669",2,1e+05,"3_186_1","325.31111",295.2,"Multiple",325.3112,0.28,"8-Hydroxy-6-heneicosanone","C21H42O2","326.318480588","M-H",139092.9
"HMDB35670",2,1e+05,"3_186_1","325.31111",295.2,"Multiple",325.3112,0.28,"4-Hydroxy-6-heneicosanone","C21H42O2","326.318480588","M-H",139092.9
"HMDB35671",2,1e+05,"3_186_1","325.31111",295.2,"Multiple",325.3112,0.28,"6-Hydroxy-4-heneicosanone","C21H42O2","326.318480588","M-H",139092.9
"HMDB35676",2,1e+05,"3_2_30","331.26431",249.5,"Multiple",331.26425,0.18,"1-Hydroxy-1-phenyl-3-hexadecanone","C22H36O2","332.271530396","M-H",168128343.8
"HMDB35677",2,1e+05,"3_2_30","331.26431",249.5,"Multiple",331.26425,0.18,"3-Hydroxy-1-phenyl-1-hexadecanone","C22H36O2","332.271530396","M-H",168128343.8
"HMDB35687",2,1e+05,"196_4_8","291.16009",137.7,"Multiple",291.16018,0.31,"Acetylvalerenolic acid","C17H24O4","292.167459256","M-H",445583.7
"HMDB35691",2,1e+05,"307_5_27","665.39121",177.2,"Multiple",665.39064,0.86,"Quercilicoside A","C36H58O11","666.397912698","M-H",122715.3
"HMDB35695",2,1e+05,"0_471_1","281.19116",252.6,"Multiple",281.19109,0.25,"Vitamin A2 aldehyde","C20H26O","282.198365454","M-H",458609.4
"HMDB35700",2,1e+05,"0_54_41","489.25169",280.2,"Unique",489.24939,4.7,"Lucidenic acid J","C27H38O8","490.256668192","M-H",72443.4
"HMDB35704",2,1e+05,"67_62_1","219.17534",226.4,"Multiple",219.17544,0.46,"Acorenone","C15H24O","220.18271539","M-H",783623.2
"HMDB35704",2,1e+05,"181_30_1","219.17533",79.9,"Multiple",219.17544,0.5,"Acorenone","C15H24O","220.18271539","M-H",856735.7
"HMDB35708",2,1e+05,"0_93_29","247.13391",171.9,"Multiple",247.13397,0.24,"8-Epiisoivangustin","C15H20O3","248.141244506","M-H",461698.9
"HMDB35710",2,1e+05,"69_2_4","315.19616",175.9,"Multiple",315.19657,1.3,"Cafestol","C20H28O3","316.203844762","M-H",223622.7
"HMDB35714",2,1e+05,"0_172_1","167.10779",32.9,"Multiple",167.10775,0.24,"Epoxyartemisia ketone","C10H16O2","168.115029756","M-H",1363986.7
"HMDB35714",2,1e+05,"88_1_11","167.10774",189.1,"Multiple",167.10775,0.06,"Epoxyartemisia ketone","C10H16O2","168.115029756","M-H",1137378.9
"HMDB35714",2,1e+05,"218_4_2","167.10773",290.4,"Multiple",167.10775,0.12,"Epoxyartemisia ketone","C10H16O2","168.115029756","M-H",514107.2
"HMDB35715",2,1e+05,"380_10_1","263.12874",294.7,"Multiple",263.12888,0.53,"Tanacetin","C15H20O4","264.136159128","M-H",272861.7
"HMDB35718",2,1e+05,"67_62_1","219.17534",226.4,"Multiple",219.17544,0.46,"Isocyperol","C15H24O","220.18271539","M-H",783623.2
"HMDB35718",2,1e+05,"181_30_1","219.17533",79.9,"Multiple",219.17544,0.5,"Isocyperol","C15H24O","220.18271539","M-H",856735.7
"HMDB35720",2,1e+05,"67_62_1","219.17534",226.4,"Multiple",219.17544,0.46,"Isoacolamone","C15H24O","220.18271539","M-H",783623.2
"HMDB35720",2,1e+05,"181_30_1","219.17533",79.9,"Multiple",219.17544,0.5,"Isoacolamone","C15H24O","220.18271539","M-H",856735.7
"HMDB35721",2,1e+05,"0_245_1","195.06633",295.1,"Multiple",195.06628,0.26,"(S)-Batatic acid","C10H12O4","196.073558872","M-H",294664.9
"HMDB35722",2,1e+05,"81_11_1","293.17585",31.7,"Multiple",293.17583,0.07,"Tanacetol A","C17H26O4","294.18310932","M-H",1058611.5
"HMDB35722",2,1e+05,"7_17_49","293.17578",180.4,"Multiple",293.17583,0.17,"Tanacetol A","C17H26O4","294.18310932","M-H",1053037.2
"HMDB35722",2,1e+05,"7_1_16","293.17589",128.2,"Multiple",293.17583,0.2,"Tanacetol A","C17H26O4","294.18310932","M-H",1919133.8
"HMDB35722",2,1e+05,"196_73_1","293.17514",291.3,"Multiple",293.17583,2.35,"Tanacetol A","C17H26O4","294.18310932","M-H",984673.8
"HMDB35723",2,1e+05,"0_186_3","171.13904",191.3,"Multiple",171.13905,0.06,"(1R2S3S4R)-p-Menthane-23-diol","C10H20O2","172.146329884","M-H",12763468.3
"HMDB35726",2,1e+05,"88_2_29","155.14412",292.3,"Multiple",155.14414,0.13,"p-Menthan-4-ol","C10H20O","156.151415262","M-H",426783.8
"HMDB35726",2,1e+05,"74_1_1","155.14417",126.8,"Multiple",155.14414,0.19,"p-Menthan-4-ol","C10H20O","156.151415262","M-H",979079.5
"HMDB35728",2,1e+05,"0_918_1","437.34217",285.1,"Multiple",437.3425,0.75,"Ganoderol A","C30H46O2","438.349780716","M-H",41906.8
"HMDB35739",2,1e+05,"67_62_1","219.17534",226.4,"Multiple",219.17544,0.46,"(R)-27(14)9-Bisabolatrien-11-ol","C15H24O","220.18271539","M-H",783623.2
"HMDB35739",2,1e+05,"181_30_1","219.17533",79.9,"Multiple",219.17544,0.5,"(R)-27(14)9-Bisabolatrien-11-ol","C15H24O","220.18271539","M-H",856735.7
"HMDB35754",2,1e+05,"196_73_1","293.17514",291.3,"Multiple",293.17583,2.35,"Phytuberin","C17H26O4","294.18310932","M-H",984673.8
"HMDB35754",2,1e+05,"7_17_49","293.17578",180.4,"Multiple",293.17583,0.17,"Phytuberin","C17H26O4","294.18310932","M-H",1053037.2
"HMDB35754",2,1e+05,"7_1_16","293.17589",128.2,"Multiple",293.17583,0.2,"Phytuberin","C17H26O4","294.18310932","M-H",1919133.8
"HMDB35754",2,1e+05,"81_11_1","293.17585",31.7,"Multiple",293.17583,0.07,"Phytuberin","C17H26O4","294.18310932","M-H",1058611.5
"HMDB35760",2,1e+05,"88_1_12","249.14961",203.6,"Multiple",249.14962,0.04,"3-Hydroxytrichothecene","C15H22O3","250.15689457","M-H",390827.9
"HMDB35760",2,1e+05,"218_2_1","249.14967",292.9,"Multiple",249.14962,0.2,"3-Hydroxytrichothecene","C15H22O3","250.15689457","M-H",285708.8
"HMDB35760",2,1e+05,"188_13_1","249.14957",142.1,"Multiple",249.14962,0.2,"3-Hydroxytrichothecene","C15H22O3","250.15689457","M-H",606306
"HMDB35760",2,1e+05,"81_8_1","249.14960",67,"Multiple",249.14962,0.08,"3-Hydroxytrichothecene","C15H22O3","250.15689457","M-H",378436.2
"HMDB35763",2,1e+05,"74_1_1","155.14417",126.8,"Multiple",155.14414,0.19,"()-Neomenthol","C10H20O","156.151415262","M-H",979079.5
"HMDB35763",2,1e+05,"88_2_29","155.14412",292.3,"Multiple",155.14414,0.13,"()-Neomenthol","C10H20O","156.151415262","M-H",426783.8
"HMDB35764",2,1e+05,"88_2_29","155.14412",292.3,"Multiple",155.14414,0.13,"(-)-Neoisomenthol","C10H20O","156.151415262","M-H",426783.8
"HMDB35764",2,1e+05,"74_1_1","155.14417",126.8,"Multiple",155.14414,0.19,"(-)-Neoisomenthol","C10H20O","156.151415262","M-H",979079.5
"HMDB35765",2,1e+05,"74_1_1","155.14417",126.8,"Multiple",155.14414,0.19,"p-Menthan-3-ol","C10H20O","156.151415262","M-H",979079.5
"HMDB35765",2,1e+05,"88_2_29","155.14412",292.3,"Multiple",155.14414,0.13,"p-Menthan-3-ol","C10H20O","156.151415262","M-H",426783.8
"HMDB35766",2,1e+05,"0_172_1","167.10779",32.9,"Multiple",167.10775,0.24,"Ascaridole","C10H16O2","168.115029756","M-H",1363986.7
"HMDB35766",2,1e+05,"218_4_2","167.10773",290.4,"Multiple",167.10775,0.12,"Ascaridole","C10H16O2","168.115029756","M-H",514107.2
"HMDB35766",2,1e+05,"88_1_11","167.10774",189.1,"Multiple",167.10775,0.06,"Ascaridole","C10H16O2","168.115029756","M-H",1137378.9
"HMDB35768",2,1e+05,"88_2_29","127.11286",292.3,"Multiple",127.11284,0.16,"(E)-3-Octen-1-ol","C8H16O","128.120115134","M-H",588672.1
"HMDB35777",2,1e+05,"67_87_1","459.38634",180.2,"Multiple",459.38437,4.29,"Betulafolienetriol","C30H52O3","460.39164553","M-H",404104.2
"HMDB35779",2,1e+05,"0_24_4","419.20609",77.3,"Unique",419.20753,3.44,"Armillane","C23H32O7","420.214803378","M-H",285649.5
"HMDB35780",2,1e+05,"88_1_12","253.18086",200,"Multiple",253.18092,0.24,"8-Hydroxy-4(6)-lactarene-514-diol","C15H26O3","254.188194698","M-H",753882.8
"HMDB35793",2,1e+05,"67_62_1","219.17534",226.4,"Multiple",219.17544,0.46,"Fukinone","C15H24O","220.18271539","M-H",783623.2
"HMDB35793",2,1e+05,"181_30_1","219.17533",79.9,"Multiple",219.17544,0.5,"Fukinone","C15H24O","220.18271539","M-H",856735.7
"HMDB35794",2,1e+05,"24_16_1","233.15436",53.8,"Multiple",233.1547,1.46,"beta-Costic acid","C15H22O2","234.161979948","M-H",5622393.9
"HMDB35794",2,1e+05,"196_6_10","233.15464",205.1,"Multiple",233.1547,0.26,"beta-Costic acid","C15H22O2","234.161979948","M-H",9488267.8
"HMDB35795",2,1e+05,"0_796_1","395.15190",150.1,"Multiple",395.15001,4.78,"gamma-Mangostin","C23H24O6","396.1572885","M-H",101962.2
"HMDB35796",2,1e+05,"176_3_2","409.16687",159,"Multiple",409.16566,2.96,"alpha-Mangostin","C24H26O6","410.172938564","M-H",370615.9
"HMDB35798",2,1e+05,"188_13_1","249.14957",142.1,"Multiple",249.14962,0.2,"Piperdial","C15H22O3","250.15689457","M-H",606306
"HMDB35798",2,1e+05,"81_8_1","249.14960",67,"Multiple",249.14962,0.08,"Piperdial","C15H22O3","250.15689457","M-H",378436.2
"HMDB35798",2,1e+05,"88_1_12","249.14961",203.6,"Multiple",249.14962,0.04,"Piperdial","C15H22O3","250.15689457","M-H",390827.9
"HMDB35798",2,1e+05,"218_2_1","249.14967",292.9,"Multiple",249.14962,0.2,"Piperdial","C15H22O3","250.15689457","M-H",285708.8
"HMDB35801",2,1e+05,"218_8_1","193.12337",292.6,"Multiple",193.1234,0.16,"(2S4R)-p-Mentha-1(7)5-dien-2-ol acetate","C12H18O2","194.13067982","M-H",223666.9
"HMDB35801",2,1e+05,"265_3_20","193.12338",172.3,"Multiple",193.1234,0.1,"(2S4R)-p-Mentha-1(7)5-dien-2-ol acetate","C12H18O2","194.13067982","M-H",960569.3
"HMDB35801",2,1e+05,"67_2_3","193.12341",50.1,"Multiple",193.1234,0.05,"(2S4R)-p-Mentha-1(7)5-dien-2-ol acetate","C12H18O2","194.13067982","M-H",813943.9
"HMDB35803",2,1e+05,"67_87_1","459.38634",180.2,"Multiple",459.38437,4.29,"Schleicherastatin 2","C30H52O3","460.39164553","M-H",404104.2
"HMDB35805",2,1e+05,"380_10_1","263.12874",294.7,"Multiple",263.12888,0.53,"Thellungianin G","C15H20O4","264.136159128","M-H",272861.7
"HMDB35827",2,1e+05,"0_342_1","235.17035",193.5,"Multiple",235.17035,0,"Aubergenone","C15H24O2","236.177630012","M-H",1530782
"HMDB35829",2,1e+05,"88_1_11","167.10774",189.1,"Multiple",167.10775,0.06,"Dihydronepetalactone","C10H16O2","168.115029756","M-H",1137378.9
"HMDB35829",2,1e+05,"218_4_2","167.10773",290.4,"Multiple",167.10775,0.12,"Dihydronepetalactone","C10H16O2","168.115029756","M-H",514107.2
"HMDB35829",2,1e+05,"0_172_1","167.10779",32.9,"Multiple",167.10775,0.24,"Dihydronepetalactone","C10H16O2","168.115029756","M-H",1363986.7
"HMDB35830",2,1e+05,"59_7_42","225.07690",295,"Multiple",225.07685,0.22,"Genipin","C11H14O5","226.084123558","M-H",270381.5
"HMDB35832",2,1e+05,"0_746_1","379.18971",172.2,"Multiple",379.19148,4.67,"Norbixin","C24H28O4","380.198759384","M-H",418825
"HMDB35837",2,1e+05,"252_10_1","169.12343",208.2,"Multiple",169.1234,0.18,"Citronellic acid","C10H18O2","170.13067982","M-H",2311886.9
"HMDB35837",2,1e+05,"188_8_1","169.12341",56.5,"Multiple",169.1234,0.06,"Citronellic acid","C10H18O2","170.13067982","M-H",3265620.8
"HMDB35839",2,1e+05,"252_10_1","169.12343",208.2,"Multiple",169.1234,0.18,"(E)-3-(Tetrahydro-55-dimethyl-2-furanyl)-2-buten-1-ol","C10H18O2","170.13067982","M-H",2311886.9
"HMDB35839",2,1e+05,"188_8_1","169.12341",56.5,"Multiple",169.1234,0.06,"(E)-3-(Tetrahydro-55-dimethyl-2-furanyl)-2-buten-1-ol","C10H18O2","170.13067982","M-H",3265620.8
"HMDB35846",2,1e+05,"218_2_1","281.13926",291.8,"Multiple",281.13945,0.68,"Anguidol","C15H22O5","282.146723814","M-H",295094.3
"HMDB35846",2,1e+05,"67_88_1","281.13937",136.7,"Multiple",281.13945,0.28,"Anguidol","C15H22O5","282.146723814","M-H",578387
"HMDB35847",2,1e+05,"181_55_1","323.15058",154.6,"Multiple",323.15001,1.76,"4-Acetoxyscirpene-315-diol","C17H24O6","324.1572885","M-H",206829.1
"HMDB35848",2,1e+05,"181_55_1","323.15058",154.6,"Multiple",323.15001,1.76,"Monoacetoxyscirpenol","C17H24O6","324.1572885","M-H",206829.1
"HMDB35853",2,1e+05,"74_11_1","507.36861",292.7,"Unique",507.36911,0.99,"Fasciculol C","C30H52O6","508.376389396","M-H",156198.3
"HMDB35856",2,1e+05,"42_7_1","357.20718",161,"Multiple",357.20713,0.14,"1112-Dimethoxy-81113-abietatrien-207-olide","C22H30O4","358.214409448","M-H",152452.1
"HMDB35859",2,1e+05,"0_940_1","445.18596",164.3,"Multiple",445.18679,1.86,"5-O-Methylmelledonal","C24H30O8","446.194067936","M-H",231857.6
"HMDB35860",2,1e+05,"256_14_1","487.19773",163,"Multiple",487.19736,0.76,"Terretonin","C26H32O9","488.204632622","M-H",158319.6
"HMDB35863",2,1e+05,"69_2_4","501.21356",180.1,"Multiple",501.21301,1.1,"Cyclocalamin","C27H34O9","502.220282686","M-H",279687.2
"HMDB35865",2,1e+05,"3_6_13","431.17119",165.1,"Multiple",431.17114,0.12,"Melledonal A","C23H28O8","432.178417872","M-H",688659.6
"HMDB35865",2,1e+05,"38_5_34","431.17185",287.8,"Multiple",431.17114,1.65,"Melledonal A","C23H28O8","432.178417872","M-H",71516.3
"HMDB35869",2,1e+05,"24_16_1","233.15436",53.8,"Multiple",233.1547,1.46,"alpha-Rotunol","C15H22O2","234.161979948","M-H",5622393.9
"HMDB35869",2,1e+05,"196_6_10","233.15464",205.1,"Multiple",233.1547,0.26,"alpha-Rotunol","C15H22O2","234.161979948","M-H",9488267.8
"HMDB35874",2,1e+05,"380_10_1","263.12874",294.7,"Multiple",263.12888,0.53,"(10R11R)-Pterosin L","C15H20O4","264.136159128","M-H",272861.7
"HMDB35878",2,1e+05,"69_2_3","333.20711",163.5,"Multiple",333.20713,0.06,"8alpha-8-Hydroxy-12-oxo-13-abieten-18-oic acid","C20H30O4","334.214409448","M-H",800548.5
"HMDB35879",2,1e+05,"0_601_1","329.13843",239.8,"Multiple",329.13945,3.1,"Hericenone A","C19H22O5","330.146723814","M-H",575803.9
"HMDB35879",2,1e+05,"67_2_1","329.14044",21.2,"Multiple",329.13945,3.01,"Hericenone A","C19H22O5","330.146723814","M-H",176759.2
"HMDB35881",2,1e+05,"0_323_1","227.16530",134,"Multiple",227.16527,0.13,"11-Hydroxy-9-tridecenoic acid","C13H24O3","228.172544634","M-H",2256994.6
"HMDB35881",2,1e+05,"27_9_20","227.16538",286.8,"Multiple",227.16527,0.48,"11-Hydroxy-9-tridecenoic acid","C13H24O3","228.172544634","M-H",810411.4
"HMDB35887",2,1e+05,"3_2_25","237.18605",197.6,"Multiple",237.186,0.21,"Germacrenone","C15H26O2","238.193280076","M-H",854226.9
"HMDB35889",2,1e+05,"196_6_10","233.15464",205.1,"Multiple",233.1547,0.26,"Germacrone 45-epoxide","C15H22O2","234.161979948","M-H",9488267.8
"HMDB35889",2,1e+05,"24_16_1","233.15436",53.8,"Multiple",233.1547,1.46,"Germacrone 45-epoxide","C15H22O2","234.161979948","M-H",5622393.9
"HMDB35890",2,1e+05,"196_3_13","471.23710",182.7,"Unique",471.23883,3.67,"Lucidenic acid K","C27H36O7","472.246103506","M-H",500297.9
"HMDB35903",2,1e+05,"0_93_29","247.13391",171.9,"Multiple",247.13397,0.24,"Enokipodin A","C15H20O3","248.141244506","M-H",461698.9
"HMDB35907",2,1e+05,"252_10_1","169.12343",208.2,"Multiple",169.1234,0.18,"Linalyl oxide","C10H18O2","170.13067982","M-H",2311886.9
"HMDB35907",2,1e+05,"188_8_1","169.12341",56.5,"Multiple",169.1234,0.06,"Linalyl oxide","C10H18O2","170.13067982","M-H",3265620.8
"HMDB35915",2,1e+05,"0_79_1","125.09722",295.5,"Multiple",125.09719,0.24,"Sulcatone","C8H14O","126.10446507","M-H",299148.3
"HMDB35919",2,1e+05,"88_3_20","327.21773",155.5,"Multiple",327.2177,0.09,"Corchorifatty acid F","C18H32O5","328.224974134","M-H",2288970.4
"HMDB35919",2,1e+05,"27_106_1","327.21798",252.1,"Multiple",327.2177,0.86,"Corchorifatty acid F","C18H32O5","328.224974134","M-H",1020574.9
"HMDB35935",2,1e+05,"24_16_1","233.15436",53.8,"Multiple",233.1547,1.46,"Dihydroisoalantolactone","C15H22O2","234.161979948","M-H",5622393.9
"HMDB35935",2,1e+05,"196_6_10","233.15464",205.1,"Multiple",233.1547,0.26,"Dihydroisoalantolactone","C15H22O2","234.161979948","M-H",9488267.8
"HMDB35949",2,1e+05,"307_5_27","665.39121",177.2,"Multiple",665.39064,0.86,"Cyclopassifloside VI","C36H58O11","666.397912698","M-H",122715.3
"HMDB35959",2,1e+05,"3_2_31","381.30191",278.7,"Multiple",381.30103,2.31,"Persenone B","C23H42O4","382.308309832","M-H",505205.8
"HMDB35970",2,1e+05,"0_1016_1","469.29677",283.1,"Multiple",469.29595,1.75,"(3beta17alpha23S)-1723-Epoxy-329-dihydroxy-27-norlanosta-79(11)-diene-1524-dione","C29H42O5","470.303224454","M-H",442971.3
"HMDB35973",2,1e+05,"74_8_1","461.29074",225.3,"Unique",461.29086,0.26,"Lucidenic acid M","C27H42O6","462.298139076","M-H",1258217.9
"HMDB35975",2,1e+05,"38_49_1","473.25301",183.5,"Multiple",473.25448,3.11,"Lucidenic acid L","C27H38O7","474.26175357","M-H",350690.6
"HMDB35976",2,1e+05,"38_49_1","473.25301",183.5,"Multiple",473.25448,3.11,"Lucidenic acid I","C27H38O7","474.26175357","M-H",350690.6
"HMDB35983",2,1e+05,"0_67_25","435.32555",299.4,"Multiple",435.32685,2.99,"Ganoderal A","C30H44O2","436.334130652","M-H",14593.1
"HMDB35988",2,1e+05,"3_3_1","569.27577",147.2,"Unique",569.27561,0.28,"Ganoderic acid F","C32H42O9","570.282882942","M-H",180671.4
"HMDB35989",2,1e+05,"196_28_1","163.11284",193.6,"Multiple",163.11284,0,"Thymol methyl ether","C11H16O","164.120115134","M-H",299518.6
"HMDB35995",2,1e+05,"111_2_34","457.33293",278.4,"Multiple",457.33233,1.31,"2-(Methoxycarbonyl)-5-methyl-24-bis(3-methyl-2-butenyl)-6-(2-methyl-1-oxopropyl)-5-(4-methyl-3-pentenyl)cyclohexanone","C29H46O4","458.33960996","M-H",85232.1
"HMDB35998",2,1e+05,"67_87_1","459.38634",180.2,"Multiple",459.38437,4.29,"(3beta24xi)-Cycloartane-32425-triol","C30H52O3","460.39164553","M-H",404104.2
"HMDB36005",2,1e+05,"0_93_29","247.13391",171.9,"Multiple",247.13397,0.24,"Istanbulin B","C15H20O3","248.141244506","M-H",461698.9
"HMDB36011",2,1e+05,"67_157_1","425.21766",227.9,"Unique",425.21809,1.01,"Cinnzeylanine","C22H34O8","426.225368064","M-H",478102.4
"HMDB36015",2,1e+05,"188_2_15","385.26036",180.7,"Multiple",385.25956,2.08,"Mangalkanyl glucoside","C21H38O6","386.266838948","M-H",1183522.9
"HMDB36029",2,1e+05,"74_1_2","199.13394",131.2,"Multiple",199.13397,0.15,"Clarycet","C11H20O3","200.141244506","M-H",2057899.2
"HMDB36032",2,1e+05,"3_2_25","237.18605",197.6,"Multiple",237.186,0.21,"3beta-7-Drimene-311-diol","C15H26O2","238.193280076","M-H",854226.9
"HMDB36034",2,1e+05,"38_4_14","185.15471",287.3,"Multiple",185.1547,0.05,"66-Dimethoxy-255-trimethyl-2-hexene","C11H22O2","186.161979948","M-H",1487380.6
"HMDB36034",2,1e+05,"0_225_1","185.15470",91.7,"Multiple",185.1547,0,"66-Dimethoxy-255-trimethyl-2-hexene","C11H22O2","186.161979948","M-H",118359
"HMDB36035",2,1e+05,"24_16_1","233.15436",53.8,"Multiple",233.1547,1.46,"Marasmene","C15H22O2","234.161979948","M-H",5622393.9
"HMDB36035",2,1e+05,"196_6_10","233.15464",205.1,"Multiple",233.1547,0.26,"Marasmene","C15H22O2","234.161979948","M-H",9488267.8
"HMDB36036",2,1e+05,"188_13_1","249.14957",142.1,"Multiple",249.14962,0.2,"3beta-Dihydroxymarasmene","C15H22O3","250.15689457","M-H",606306
"HMDB36036",2,1e+05,"81_8_1","249.14960",67,"Multiple",249.14962,0.08,"3beta-Dihydroxymarasmene","C15H22O3","250.15689457","M-H",378436.2
"HMDB36036",2,1e+05,"218_2_1","249.14967",292.9,"Multiple",249.14962,0.2,"3beta-Dihydroxymarasmene","C15H22O3","250.15689457","M-H",285708.8
"HMDB36036",2,1e+05,"88_1_12","249.14961",203.6,"Multiple",249.14962,0.04,"3beta-Dihydroxymarasmene","C15H22O3","250.15689457","M-H",390827.9
"HMDB36037",2,1e+05,"188_13_1","249.14957",142.1,"Multiple",249.14962,0.2,"13-Hydroxymarasmene","C15H22O3","250.15689457","M-H",606306
"HMDB36037",2,1e+05,"81_8_1","249.14960",67,"Multiple",249.14962,0.08,"13-Hydroxymarasmene","C15H22O3","250.15689457","M-H",378436.2
"HMDB36037",2,1e+05,"88_1_12","249.14961",203.6,"Multiple",249.14962,0.04,"13-Hydroxymarasmene","C15H22O3","250.15689457","M-H",390827.9
"HMDB36037",2,1e+05,"218_2_1","249.14967",292.9,"Multiple",249.14962,0.2,"13-Hydroxymarasmene","C15H22O3","250.15689457","M-H",285708.8
"HMDB36040",2,1e+05,"0_93_29","247.13391",171.9,"Multiple",247.13397,0.24,"Marasmen-3-one","C15H20O3","248.141244506","M-H",461698.9
"HMDB36043",2,1e+05,"380_10_1","263.12874",294.7,"Multiple",263.12888,0.53,"15-Hydroxymarasmen-3-one","C15H20O4","264.136159128","M-H",272861.7
"HMDB36045",2,1e+05,"380_10_1","263.12874",294.7,"Multiple",263.12888,0.53,"O-Formyloreadone","C15H20O4","264.136159128","M-H",272861.7
"HMDB36048",2,1e+05,"0_247_1","195.13905",125.3,"Multiple",195.13905,0,"Artemisia alcohol acetate","C12H20O2","196.146329884","M-H",477675.8
"HMDB36051",2,1e+05,"0_24_22","279.12356",179.4,"Multiple",279.1238,0.86,"Dihydromarasmone","C15H20O5","280.13107375","M-H",3704175.6
"HMDB36051",2,1e+05,"3_150_1","279.12360",295.1,"Multiple",279.1238,0.72,"Dihydromarasmone","C15H20O5","280.13107375","M-H",246304.2
"HMDB36053",2,1e+05,"88_1_12","253.18086",200,"Multiple",253.18092,0.24,"(3beta9beta)-7-Drimene-31112-triol","C15H26O3","254.188194698","M-H",753882.8
"HMDB36067",2,1e+05,"0_172_1","167.10779",32.9,"Multiple",167.10775,0.24,"Epoxycampholenic aldehyde","C10H16O2","168.115029756","M-H",1363986.7
"HMDB36067",2,1e+05,"88_1_11","167.10774",189.1,"Multiple",167.10775,0.06,"Epoxycampholenic aldehyde","C10H16O2","168.115029756","M-H",1137378.9
