"chemical_ID","Annotation.confidence.score","Annotation.raw.score","Module_RTclust","mz","time","MatchCategory","theoretical.mz","delta_ppm","Name","Formula","MonoisotopicMass","Adduct","mean_int_vec"
"HMDB13286",3,1901946902.65487,"232_1_1","244.19065",29.9,"Unique",244.19072,0.29,"N-Undecanoylglycine","C13H25NO3","243.183443671","M+H",17071533
"HMDB13287",3,208300781.25,"0_9_6","176.14740",79.8,"Unique",NA,NA,"NeNe dimethyllysine","C8H18N2O2","-","M+H_[+1]",5701641.07142857
"HMDB13287",3,208300781.25,"0_9_6","175.14406",82.6,"Unique",175.1441,0.23,"NeNe dimethyllysine","C8H18N2O2","174.13682783","M+H",71149384
"HMDB13321",3,248142857.142857,"248_2_1","331.24849",27.5,"Multiple",NA,NA,"Undecanoylcarnitine","C18H35NO4","-","M+H_[+1]",3519781.14285714
"HMDB13321",3,248142857.142857,"248_2_1","330.26373",28,"Multiple",330.26388,0.45,"Undecanoylcarnitine","C18H35NO4","329.256608613","M+H",7291825.9
"HMDB13326",3,261225000,"55_7_1","343.26723",28.3,"Unique",NA,NA,"trans-2-Dodecenoylcarnitine","C19H35NO4","-","M+H_[+1]",3559010.48214286
"HMDB13326",3,261225000,"55_7_1","342.26373",28.3,"Unique",342.26388,0.44,"trans-2-Dodecenoylcarnitine","C19H35NO4","341.256608613","M+H",18270856.9
"HMDB13329",3,251705607.476636,"55_7_1","371.29845",27.5,"Multiple",NA,NA,"trans-2-Tetradecenoylcarnitine","C21H39NO4","-","M+H_[+1]",5144402.44642857
"HMDB13329",3,251705607.476636,"55_7_1","370.29509",28.2,"Multiple",370.29518,0.24,"trans-2-Tetradecenoylcarnitine","C21H39NO4","369.287908741","M+H",24247784
"HMDB13330",3,235065789.473684,"12_3_2","387.29363",27.7,"Unique",NA,NA,"3-Hydroxy-cis-5-tetradecenoylcarnitine","C21H39NO5","-","M+H_[+1]",603894.419642857
"HMDB13330",3,235065789.473684,"12_3_2","386.28994",29.1,"Unique",386.2901,0.41,"3-Hydroxy-cis-5-tetradecenoylcarnitine","C21H39NO5","385.282823363","M+H",4208879.2
"HMDB13331",3,251533018.867925,"0_1733_1","369.28291",27.8,"Unique",NA,NA,"3 5-Tetradecadiencarnitine","C21H37NO4","-","M+H_[+1]",4009368.67857143
"HMDB13331",3,251533018.867925,"0_1733_1","368.27938",28.4,"Unique",368.27953,0.41,"3 5-Tetradecadiencarnitine","C21H37NO4","367.272258677","M+H",19125331.3
"HMDB13332",3,19358490.5660377,"55_7_1","366.26392",28.1,"Unique",366.26447,1.5,"3-Hydroxy-5 8-tetradecadiencarnitine","C21H37NO5","383.267173299","M+H-H2O",1732688.9
"HMDB13332",3,19358490.5660377,"55_7_1","384.27401",28.7,"Unique",384.27445,1.15,"3-Hydroxy-5 8-tetradecadiencarnitine","C21H37NO5","383.267173299","M+H",2278612.7
"HMDB13338",3,2.5e+08,"32_13_1","427.36109",27,"Multiple",NA,NA,"11Z-Octadecenylcarnitine","C25H47NO4","-","M+H_[+1]",15218831.9642857
"HMDB13338",3,2.5e+08,"32_13_1","426.35741",27.8,"Multiple",426.35778,0.87,"11Z-Octadecenylcarnitine","C25H47NO4","425.350508997","M+H",60301824.9
"HMDB13409",3,254628712.871287,"166_2_1","793.58597",29.4,"Multiple",NA,NA,"PC(o-16:022:6(4Z7Z10Z13Z16Z19Z))","C46H82NO7P","-","M+H_[+1]",1552357.32142857
"HMDB13409",3,254628712.871287,"166_2_1","792.58967",29.3,"Multiple",792.59017,0.63,"PC(o-16:022:6(4Z7Z10Z13Z16Z19Z))","C46H82NO7P","791.582890495","M+H",36201636.8
"HMDB13415",3,264600000,"166_2_1","767.57996",29.3,"Multiple",NA,NA,"PC(o-16:1(9Z)20:4(8Z11Z14Z17Z))","C44H80NO7P","-","M+H_[+1]",7005715.89285714
"HMDB13415",3,264600000,"166_2_1","766.57087",29.3,"Multiple",766.57452,4.76,"PC(o-16:1(9Z)20:4(8Z11Z14Z17Z))","C44H80NO7P","765.567240431","M+H",13518015
"HMDB13432",3,252961165.048544,"166_2_1","795.60267",29.5,"Multiple",NA,NA,"PC(o-18:1(9Z)20:4(8Z11Z14Z17Z))","C46H84NO7P","-","M+H_[+1]",4658990.21428571
"HMDB13432",3,252961165.048544,"166_2_1","794.60313",29.8,"Multiple",794.60582,3.39,"PC(o-18:1(9Z)20:4(8Z11Z14Z17Z))","C46H84NO7P","793.598540559","M+H",77705530.4
"HMDB13464",3,255150000,"22_30_1","704.58174",35.7,"Unique",NA,NA,"SM(d18:016:1(9Z))","C39H79N2O6P","-","M+H_[+1]",4884447.875
"HMDB13464",3,255150000,"22_30_1","703.57729",35.7,"Unique",703.57485,3.47,"SM(d18:016:1(9Z))","C39H79N2O6P","702.567574782","M+H",69593170.9
"HMDB13609",3,5131436170.21276,"105_3_3","227.07886",45.9,"Multiple",227.0791,1.06,"D-Tryptophan","C11H12N2O2","204.089877638","M+Na",32419952.7
"HMDB13609",3,5131436170.21276,"105_3_3","209.09178",50,"Multiple",NA,NA,"D-Tryptophan","C11H12N2O2","-","M+H_[+4]",91162116.4642857
"HMDB13609",3,5131436170.21276,"105_3_3","207.10382",46.7,"Multiple",NA,NA,"D-Tryptophan","C11H12N2O2","-","M+H_[+2]",12511632.2678571
"HMDB13609",3,5131436170.21276,"105_3_3","206.09428",46.4,"Multiple",NA,NA,"D-Tryptophan","C11H12N2O2","-","M+H_[+1]",10484132.25
"HMDB13648",3,250808823.529412,"195_8_1","299.27719",27.3,"Unique",NA,NA,"Palmitoleoyl Ethanolamide","C18H35NO2","-","M+H_[+1]",995827.714285714
"HMDB13648",3,250808823.529412,"195_8_1","298.27397",27.1,"Unique",298.27406,0.3,"Palmitoleoyl Ethanolamide","C18H35NO2","297.266779369","M+H",7877857.4
"HMDB13679",3,129021276.595745,"59_2_16","206.02375",189.4,"Multiple",NA,NA,"Bergaptol","C11H6O4","-","M+H_[+3]",1866135.61607143
"HMDB13679",3,129021276.595745,"59_2_16","204.88900",179.4,"Multiple",NA,NA,"Bergaptol","C11H6O4","-","M+H_[+2]",792129.982142857
"HMDB13679",3,129021276.595745,"59_2_16","204.00032",192.9,"Multiple",NA,NA,"Bergaptol","C11H6O4","-","M+H_[+1]",654342.946428571
"HMDB13679",3,129021276.595745,"59_2_16","203.03393",189,"Multiple",203.03388,0.25,"Bergaptol","C11H6O4","202.02660868","M+H",4813620.8
"HMDB13687",3,255582524.271845,"0_523_1","220.17762",27.6,"Multiple",NA,NA,"Nookatone","C15H22O","-","M+H_[+1]",746662.321428571
"HMDB13687",3,255582524.271845,"0_523_1","219.17427",27.3,"Multiple",219.17434,0.32,"Nookatone","C15H22O","218.167065326","M+H",5043627.4
"HMDB13693",3,255582524.271845,"0_523_1","220.17762",27.6,"Multiple",NA,NA,"Sinensal","C15H22O","-","M+H_[+1]",746662.321428571
"HMDB13693",3,255582524.271845,"0_523_1","219.17427",27.3,"Multiple",219.17434,0.32,"Sinensal","C15H22O","218.167065326","M+H",5043627.4
"HMDB13773",3,1841538461.53846,"134_2_3","134.10618",46.5,"Multiple",NA,NA,"D-Leucine","C6H13NO2","-","M+H_[+2]",17271444.875
"HMDB13773",3,1841538461.53846,"134_2_3","132.50913",46.8,"Multiple",NA,NA,"D-Leucine","C6H13NO2","-","M+H_[+1]",3745585.27678571
"HMDB13773",3,1841538461.53846,"134_2_3","176.06578",45.1,"Multiple",176.06579,0.06,"D-Leucine","C6H13NO2","131.094628665","M+2Na-H",50749272.7
"HMDB13840",3,5131436170.21276,"105_3_3","227.07886",45.9,"Multiple",227.0791,1.06,"3-Hydroxymethylantipyrine","C11H12N2O2","204.089877638","M+Na",32419952.7
"HMDB13840",3,5131436170.21276,"105_3_3","209.09178",50,"Multiple",NA,NA,"3-Hydroxymethylantipyrine","C11H12N2O2","-","M+H_[+4]",91162116.4642857
"HMDB13840",3,5131436170.21276,"105_3_3","207.10382",46.7,"Multiple",NA,NA,"3-Hydroxymethylantipyrine","C11H12N2O2","-","M+H_[+2]",12511632.2678571
"HMDB13840",3,5131436170.21276,"105_3_3","206.09428",46.4,"Multiple",NA,NA,"3-Hydroxymethylantipyrine","C11H12N2O2","-","M+H_[+1]",10484132.25
"HMDB14004",3,12723750,"59_1_1","276.12315",34.3,"Multiple",NA,NA,"Norhydromorphone","C16H17NO3","-","M+H_[+4]",411414.491071429
"HMDB14004",3,12723750,"59_1_1","272.12805",28.3,"Multiple",272.12812,0.26,"Norhydromorphone","C16H17NO3","271.120843415","M+H",780810.6
"HMDB14372",3,247932692.307692,"0_1790_1","406.26690",29.9,"Multiple",NA,NA,"Lovastatin","C24H36O5","-","M+H_[+1]",1815907.00892857
"HMDB14372",3,247932692.307692,"0_1790_1","405.26320",29.5,"Multiple",405.26355,0.86,"Lovastatin","C24H36O5","404.256274262","M+H",6937428.9
"HMDB14375",3,233608695.652174,"56_2_4","161.13656",44.2,"Multiple",NA,NA,"Pregabalin","C8H17NO2","-","M+H_[+1]",6613314.95535714
"HMDB14375",3,233608695.652174,"56_2_4","160.13323",42.7,"Multiple",160.1332,0.19,"Pregabalin","C8H17NO2","159.125928793","M+H",61260292
"HMDB14378",3,21225742.5742574,"41_92_1","136.03934",31.3,"Multiple",136.03989,4.04,"Aminosalicylic Acid","C7H7NO3","153.042593095","M+H-H2O",13791704.4
"HMDB14378",3,21225742.5742574,"41_92_1","154.04982",31.2,"Multiple",154.04987,0.32,"Aminosalicylic Acid","C7H7NO3","153.042593095","M+H",10906122.8
"HMDB14389",3,21225742.5742574,"41_92_1","136.03934",31.3,"Multiple",136.03989,4.04,"Mesalazine","C7H7NO3","153.042593095","M+H-H2O",13791704.4
"HMDB14389",3,21225742.5742574,"41_92_1","154.04982",31.2,"Multiple",154.04987,0.32,"Mesalazine","C7H7NO3","153.042593095","M+H",10906122.8
"HMDB14416",3,176743421.052632,"110_1_3","616.78399",53.3,"Unique",NA,NA,"Diatrizoate","C11H9I3N2O4","-","M+H_[+2]",2412102.73214286
"HMDB14416",3,176743421.052632,"110_1_3","614.77872",58.5,"Unique",614.77691,2.94,"Diatrizoate","C11H9I3N2O4","613.769637046","M+H",70622732
"HMDB14426",3,2.5e+08,"208_2_1","237.18462",28.2,"Multiple",NA,NA,"Lidocaine","C14H22N2O","-","M+H_[+2]",4941219.51785714
"HMDB14426",3,2.5e+08,"208_2_1","236.17754",28.7,"Multiple",NA,NA,"Lidocaine","C14H22N2O","-","M+H_[+1]",2273501.29464286
"HMDB14426",3,2.5e+08,"208_2_1","236.18369",28.6,"Multiple",NA,NA,"Lidocaine","C14H22N2O","-","M+H_[+1]",45724449.0892857
"HMDB14426",3,2.5e+08,"208_2_1","235.18048",29,"Multiple",235.18049,0.04,"Lidocaine","C14H22N2O","234.173213336","M+H",304519152.8
"HMDB14440",3,267326732.673267,"59_1_1","287.14663",28,"Multiple",NA,NA,"Morphine","C17H19NO3","-","M+H_[+1]",15421503.2142857
"HMDB14440",3,267326732.673267,"59_1_1","286.14354",27.9,"Multiple",286.14377,0.8,"Morphine","C17H19NO3","285.136493479","M+H",85769822.1
"HMDB14442",3,257142857.142857,"101_5_1","291.23413",28,"Multiple",NA,NA,"Bupivacaine","C18H28N2O","-","M+H_[+2]",2495767.25
"HMDB14442",3,257142857.142857,"101_5_1","290.22428",28.2,"Multiple",NA,NA,"Bupivacaine","C18H28N2O","-","M+H_[+1]",781869.223214286
"HMDB14442",3,257142857.142857,"101_5_1","290.23062",27.8,"Multiple",NA,NA,"Bupivacaine","C18H28N2O","-","M+H_[+1]",30541482.1071429
"HMDB14442",3,257142857.142857,"101_5_1","289.22731",27.7,"Multiple",289.22744,0.45,"Bupivacaine","C18H28N2O","288.220163528","M+H",161279751.4
"HMDB14472",3,267326732.673267,"59_1_1","287.14663",28,"Multiple",NA,NA,"Hydromorphone","C17H19NO3","-","M+H_[+1]",15421503.2142857
"HMDB14472",3,267326732.673267,"59_1_1","286.14354",27.9,"Multiple",286.14377,0.8,"Hydromorphone","C17H19NO3","285.136493479","M+H",85769822.1
"HMDB14561",3,2046857142.85714,"122_2_1","368.12770",30.3,"Unique",368.12747,0.62,"Penicillin V","C16H18N2O5S","350.093642386","M+NH4",3199481
"HMDB14561",3,2046857142.85714,"122_2_1","352.10316",30.7,"Unique",NA,NA,"Penicillin V","C16H18N2O5S","-","M+H_[+1]",1732876.35714286
"HMDB14561",3,2046857142.85714,"122_2_1","351.09938",30.2,"Unique",351.10092,4.39,"Penicillin V","C16H18N2O5S","350.093642386","M+H",11508143.1
"HMDB14576",3,227368421.052632,"77_2_6","298.06378",115.3,"Unique",NA,NA,"Trifluridine","C10H11F3N2O5","-","M+H_[+1]",1421059.97321429
"HMDB14576",3,227368421.052632,"77_2_6","297.06925",113.9,"Unique",297.06928,0.1,"Trifluridine","C10H11F3N2O5","296.062006087","M+H",1832826.1
"HMDB14581",3,4977310344.82759,"40_3_1","159.02772",44.6,"Multiple",159.02773,0.06,"Allopurinol","C5H4N4O","136.03851077","M+Na",164356701.1
"HMDB14581",3,4977310344.82759,"40_3_1","138.04284",44.3,"Multiple",NA,NA,"Allopurinol","C5H4N4O","-","M+H_[+1]",3928705.26785714
"HMDB14581",3,4977310344.82759,"40_3_1","138.04876",48.8,"Multiple",NA,NA,"Allopurinol","C5H4N4O","-","M+H_[+1]",39922037.9642857
"HMDB14581",3,4977310344.82759,"40_3_1","137.04566",46,"Multiple",137.04579,0.95,"Allopurinol","C5H4N4O","136.03851077","M+H",303636759.8
"HMDB14581",3,4977310344.82759,"40_3_1","181.00965",44.8,"Multiple",181.00967,0.11,"Allopurinol","C5H4N4O","136.03851077","M+2Na-H",12431025.6
"HMDB14613",3,259615384.615385,"153_11_1","316.23517",28,"Multiple",NA,NA,"Dronabinol","C21H30O2","-","M+H_[+1]",70531560.875
"HMDB14613",3,259615384.615385,"153_11_1","315.23187",28.4,"Multiple",315.23186,0.03,"Dronabinol","C21H30O2","314.224580204","M+H",316143690.6
"HMDB14695",3,261480582.524272,"59_1_1","258.01210",30.7,"Unique",NA,NA,"Lamotrigine","C9H7Cl2N5","-","M+H_[+2]",1469968.875
"HMDB14695",3,261480582.524272,"59_1_1","256.01480",30.4,"Unique",256.01513,1.29,"Lamotrigine","C9H7Cl2N5","255.007850663","M+H",2466772.8
"HMDB14838",3,19918867.9245283,"170_2_1","437.19316",26.8,"Multiple",437.19346,0.69,"Eplerenone","C24H30O6","414.204238692","M+Na",67773317.2
"HMDB14838",3,19918867.9245283,"170_2_1","415.21134",27.4,"Multiple",415.21151,0.41,"Eplerenone","C24H30O6","414.204238692","M+H",540263978.5
"HMDB14892",3,5131436170.21276,"105_3_3","227.07886",45.9,"Multiple",227.0791,1.06,"Ethotoin","C11H12N2O2","204.089877638","M+Na",32419952.7
"HMDB14892",3,5131436170.21276,"105_3_3","209.09178",50,"Multiple",NA,NA,"Ethotoin","C11H12N2O2","-","M+H_[+4]",91162116.4642857
"HMDB14892",3,5131436170.21276,"105_3_3","207.10382",46.7,"Multiple",NA,NA,"Ethotoin","C11H12N2O2","-","M+H_[+2]",12511632.2678571
"HMDB14892",3,5131436170.21276,"105_3_3","206.09428",46.4,"Multiple",NA,NA,"Ethotoin","C11H12N2O2","-","M+H_[+1]",10484132.25
"HMDB14962",3,266658415.841584,"0_783_2","196.09082",32.4,"Multiple",NA,NA,"Enprofylline","C8H10N4O2","-","M+H_[+1]",23168342.3660714
"HMDB14962",3,266658415.841584,"0_783_2","195.08767",32.3,"Multiple",195.08765,0.1,"Enprofylline","C8H10N4O2","194.080375584","M+H",243296631.9
"HMDB14975",3,15504545.4545455,"134_1_4","338.98458",67.3,"Unique",NA,NA,"Progabide","C17H16ClFN2O2","-","M+H_[+4]",2582456.94642857
"HMDB14975",3,15504545.4545455,"134_1_4","335.09469",70.5,"Unique",335.09571,3.04,"Progabide","C17H16ClFN2O2","334.088433678","M+H",6235298.4
"HMDB14996",3,253928571.428571,"70_10_1","306.25076",27.2,"Multiple",NA,NA,"Drostanolone","C20H32O2","-","M+H_[+1]",2149244.19642857
"HMDB14996",3,253928571.428571,"70_10_1","305.24747",26.7,"Multiple",305.24751,0.13,"Drostanolone","C20H32O2","304.240230268","M+H",11044589.2
"HMDB14998",3,259306930.693069,"153_11_1","362.20391",29.7,"Multiple",NA,NA,"Prednisolone","C21H28O5","-","M+H_[+1]",2796512.09821429
"HMDB14998",3,259306930.693069,"153_11_1","361.20098",29.6,"Multiple",361.20095,0.08,"Prednisolone","C21H28O5","360.193674006","M+H",12662966.8
"HMDB15046",3,267300000,"32_8_1","418.33888",27.8,"Multiple",NA,NA,"Paricalcitol","C27H44O3","-","M+H_[+1]",2114647.34821429
"HMDB15046",3,267300000,"32_8_1","417.33571",27.8,"Multiple",417.33632,1.46,"Paricalcitol","C27H44O3","416.329045274","M+H",8597663.4
"HMDB15072",3,225608108.108108,"54_4_1","207.13797",25.3,"Multiple",NA,NA,"Diethylpropion","C13H19NO","-","M+H_[+1]",1147400.78571429
"HMDB15072",3,225608108.108108,"54_4_1","206.15395",26.4,"Multiple",206.15394,0.05,"Diethylpropion","C13H19NO","205.146664235","M+H",2714141.5
"HMDB15090",3,241071428.571429,"8_2_1","478.31323",31.8,"Unique",NA,NA,"Netilmicin","C21H41N5O7","-","M+H_[+2]",1828017.02678571
"HMDB15090",3,241071428.571429,"8_2_1","477.30995",33,"Unique",NA,NA,"Netilmicin","C21H41N5O7","-","M+H_[+1]",22688836
"HMDB15090",3,241071428.571429,"8_2_1","476.30637",33,"Unique",476.30787,3.15,"Netilmicin","C21H41N5O7","475.300598691","M+H",105703442.1
"HMDB15137",3,257142857.142857,"101_5_1","291.23413",28,"Multiple",NA,NA,"Levobupivacaine","C18H28N2O","-","M+H_[+2]",2495767.25
"HMDB15137",3,257142857.142857,"101_5_1","290.22428",28.2,"Multiple",NA,NA,"Levobupivacaine","C18H28N2O","-","M+H_[+1]",781869.223214286
"HMDB15137",3,257142857.142857,"101_5_1","290.23062",27.8,"Multiple",NA,NA,"Levobupivacaine","C18H28N2O","-","M+H_[+1]",30541482.1071429
"HMDB15137",3,257142857.142857,"101_5_1","289.22731",27.7,"Multiple",289.22744,0.45,"Levobupivacaine","C18H28N2O","288.220163528","M+H",161279751.4
"HMDB15182",3,1827692307.69231,"0_1392_1","287.66256",67.6,"Unique",NA,NA,"Abacavir","C14H18N6O","-","M+H_[+1]",686859.026785714
"HMDB15182",3,1827692307.69231,"0_1392_1","287.16064",67.8,"Unique",287.16149,2.96,"Abacavir","C14H18N6O","286.154209228","M+H",2350850.5
"HMDB15182",3,1827692307.69231,"0_1392_1","595.29683",67.4,"Unique",595.29764,1.36,"Abacavir","C14H18N6O","286.154209228","2M+Na",257284.3
"HMDB15186",3,1476503496.5035,"122_2_1","357.08818",29.2,"Unique",357.08795,0.64,"Penicillin G","C16H18N2O4S","334.098727764","M+Na",879541.5
"HMDB15186",3,1476503496.5035,"122_2_1","336.07441",33.5,"Unique",NA,NA,"Penicillin G","C16H18N2O4S","-","M+H_[+1]",1408930.14285714
"HMDB15186",3,1476503496.5035,"122_2_1","336.10912",29.8,"Unique",NA,NA,"Penicillin G","C16H18N2O4S","-","M+H_[+1]",11103295.1607143
"HMDB15212",3,1414100719.42446,"0_215_1","131.08964",59.9,"Multiple",NA,NA,"Vigabatrin","C6H11NO2","-","M+H_[+1]",12793477.6607143
"HMDB15212",3,1414100719.42446,"0_215_1","130.08629",59.6,"Multiple",130.08625,0.31,"Vigabatrin","C6H11NO2","129.078978601","M+H",117531603.4
"HMDB15212",3,1414100719.42446,"0_215_1","174.05017",63.5,"Multiple",174.05014,0.17,"Vigabatrin","C6H11NO2","129.078978601","M+2Na-H",3219994
"HMDB15220",3,239257425.742574,"153_18_1","480.28443",36.2,"Unique",NA,NA,"Iloprost","C30H38O5","-","M+H_[+1]",468815
"HMDB15220",3,239257425.742574,"153_18_1","479.28045",36.1,"Unique",479.2792,2.61,"Iloprost","C30H38O5","478.271924326","M+H",1235836.4
"HMDB15333",3,1953818181.81818,"59_1_1","193.09478",33.5,"Multiple",193.09475,0.16,"Levetiracetam","C8H14N2O2","170.105527702","M+Na",6794001.2
"HMDB15333",3,1953818181.81818,"59_1_1","172.11605",33.5,"Multiple",NA,NA,"Levetiracetam","C8H14N2O2","-","M+H_[+1]",4176448.07142857
"HMDB15334",3,217629310.344828,"59_1_1","311.20403",31,"Multiple",NA,NA,"Nadolol","C17H27NO4","-","M+H_[+1]",8253597.76785714
"HMDB15334",3,217629310.344828,"59_1_1","310.20119",32.6,"Multiple",310.20128,0.29,"Nadolol","C17H27NO4","309.194008357","M+H",29882873.4
"HMDB15345",3,217629310.344828,"59_1_1","311.20403",31,"Multiple",NA,NA,"Metipranolol","C17H27NO4","-","M+H_[+1]",8253597.76785714
"HMDB15345",3,217629310.344828,"59_1_1","310.20119",32.6,"Multiple",310.20128,0.29,"Metipranolol","C17H27NO4","309.194008357","M+H",29882873.4
"HMDB15422",3,267300000,"39_4_1","456.04179",34.7,"Unique",NA,NA,"Cefazolin","C14H14N8O4S3","-","M+H_[+1]",43718336.0267857
"HMDB15422",3,267300000,"39_4_1","455.03866",34.7,"Unique",455.03729,3.01,"Cefazolin","C14H14N8O4S3","454.030013046","M+H",81454920.5
"HMDB15500",3,16035114.5038168,"41_293_1","283.24195",35.8,"Multiple",283.24262,2.37,"Allylestrenol","C21H32O","300.245315646","M+H-H2O",4841481.6
"HMDB15500",3,16035114.5038168,"41_293_1","301.25253",32.7,"Multiple",301.25259,0.2,"Allylestrenol","C21H32O","300.245315646","M+H",7908851.2
"HMDB15655",3,264600000,"29_19_1","304.23510",27.3,"Multiple",NA,NA,"Methyltestosterone","C20H30O2","-","M+H_[+1]",2701381.13392857
"HMDB15655",3,264600000,"29_19_1","303.23172",27.3,"Multiple",303.23186,0.46,"Methyltestosterone","C20H30O2","302.224580204","M+H",14090727.1
"HMDB15687",3,19600000,"12_7_1","160.03690",61.2,"Multiple",160.0369,0,"Salicylamide","C7H7NO2","137.047678473","M+Na",15343494.4
"HMDB15687",3,19600000,"12_7_1","138.05497",62,"Multiple",138.05495,0.14,"Salicylamide","C7H7NO2","137.047678473","M+H",15651238.4
"HMDB15693",3,267326732.673267,"94_6_1","234.16819",29.8,"Multiple",NA,NA,"Tymazoline","C14H20N2O","-","M+H_[+1]",6940315.08928571
"HMDB15693",3,267326732.673267,"94_6_1","233.16475",29.9,"Multiple",233.16484,0.39,"Tymazoline","C14H20N2O","232.157563272","M+H",48834617.3
"HMDB28687",3,24816176470.5882,"134_1_5","169.05886",75.2,"Multiple",169.05836,2.96,"Alanyl-Glycine","C5H10N2O3","146.069142196","M+Na",658631815.8
"HMDB28687",3,24816176470.5882,"134_1_5","150.08393",76.2,"Multiple",NA,NA,"Alanyl-Glycine","C5H10N2O3","-","M+H_[+3]",1706647.23214286
"HMDB28687",3,24816176470.5882,"134_1_5","149.07687",76.4,"Multiple",NA,NA,"Alanyl-Glycine","C5H10N2O3","-","M+H_[+2]",2025799.01785714
"HMDB28687",3,24816176470.5882,"134_1_5","148.07337",76.1,"Multiple",NA,NA,"Alanyl-Glycine","C5H10N2O3","-","M+H_[+1]",34695473.8392857
"HMDB28687",3,24816176470.5882,"134_1_5","148.08251",76.3,"Multiple",NA,NA,"Alanyl-Glycine","C5H10N2O3","-","M+H_[+1]",6613200.51785714
"HMDB29168",3,1841538461.53846,"134_2_3","134.10618",46.5,"Multiple",NA,NA,"3-Aminocaproic acid","C6H13NO2","-","M+H_[+2]",17271444.875
"HMDB29168",3,1841538461.53846,"134_2_3","132.50913",46.8,"Multiple",NA,NA,"3-Aminocaproic acid","C6H13NO2","-","M+H_[+1]",3745585.27678571
"HMDB29168",3,1841538461.53846,"134_2_3","176.06578",45.1,"Multiple",176.06579,0.06,"3-Aminocaproic acid","C6H13NO2","131.094628665","M+2Na-H",50749272.7
"HMDB29374",3,12723750,"59_1_1","276.12315",34.3,"Multiple",NA,NA,"(EE)-Trichostachine","C16H17NO3","-","M+H_[+4]",411414.491071429
"HMDB29374",3,12723750,"59_1_1","272.12805",28.3,"Multiple",272.12812,0.26,"(EE)-Trichostachine","C16H17NO3","271.120843415","M+H",780810.6
"HMDB29377",3,267326732.673267,"59_1_1","287.14663",28,"Multiple",NA,NA,"Piperine","C17H19NO3","-","M+H_[+1]",15421503.2142857
"HMDB29377",3,267326732.673267,"59_1_1","286.14354",27.9,"Multiple",286.14377,0.8,"Piperine","C17H19NO3","285.136493479","M+H",85769822.1
"HMDB29416",3,1894736842.10526,"105_8_1","211.11647",80.6,"Multiple",211.11654,0.33,"L-Targinine","C7H16N4O2","188.127325776","M+Na",14393400.6
"HMDB29416",3,1894736842.10526,"105_8_1","191.14133",79.2,"Multiple",NA,NA,"L-Targinine","C7H16N4O2","-","M+H_[+2]",640220.25
"HMDB29416",3,1894736842.10526,"105_8_1","190.13158",79.3,"Multiple",NA,NA,"L-Targinine","C7H16N4O2","-","M+H_[+1]",7394838.75
"HMDB29416",3,1894736842.10526,"105_8_1","190.13788",79.5,"Multiple",NA,NA,"L-Targinine","C7H16N4O2","-","M+H_[+1]",40862670.8571429
"HMDB29416",3,1894736842.10526,"105_8_1","189.13463",80.4,"Multiple",189.1346,0.16,"L-Targinine","C7H16N4O2","188.127325776","M+H",541684597.8
"HMDB29435",3,1414100719.42446,"0_215_1","131.08964",59.9,"Multiple",NA,NA,"L-trans-4-Methyl-2-pyrrolidinecarboxylic acid","C6H11NO2","-","M+H_[+1]",12793477.6607143
"HMDB29435",3,1414100719.42446,"0_215_1","130.08629",59.6,"Multiple",130.08625,0.31,"L-trans-4-Methyl-2-pyrrolidinecarboxylic acid","C6H11NO2","129.078978601","M+H",117531603.4
"HMDB29435",3,1414100719.42446,"0_215_1","174.05017",63.5,"Multiple",174.05014,0.17,"L-trans-4-Methyl-2-pyrrolidinecarboxylic acid","C6H11NO2","129.078978601","M+2Na-H",3219994
"HMDB29444",3,1414100719.42446,"0_215_1","131.08964",59.9,"Multiple",NA,NA,"2-Pyrrolidineacetic acid","C6H11NO2","-","M+H_[+1]",12793477.6607143
"HMDB29444",3,1414100719.42446,"0_215_1","130.08629",59.6,"Multiple",130.08625,0.31,"2-Pyrrolidineacetic acid","C6H11NO2","129.078978601","M+H",117531603.4
"HMDB29444",3,1414100719.42446,"0_215_1","174.05017",63.5,"Multiple",174.05014,0.17,"2-Pyrrolidineacetic acid","C6H11NO2","129.078978601","M+2Na-H",3219994
"HMDB29457",3,129021276.595745,"59_2_16","206.02375",189.4,"Multiple",NA,NA,"Xanthotoxol","C11H6O4","-","M+H_[+3]",1866135.61607143
"HMDB29457",3,129021276.595745,"59_2_16","204.88900",179.4,"Multiple",NA,NA,"Xanthotoxol","C11H6O4","-","M+H_[+2]",792129.982142857
"HMDB29457",3,129021276.595745,"59_2_16","204.00032",192.9,"Multiple",NA,NA,"Xanthotoxol","C11H6O4","-","M+H_[+1]",654342.946428571
"HMDB29457",3,129021276.595745,"59_2_16","203.03393",189,"Multiple",203.03388,0.25,"Xanthotoxol","C11H6O4","202.02660868","M+H",4813620.8
"HMDB29583",3,18925233.6448598,"153_6_1","299.23688",33,"Multiple",299.23812,4.14,"Lycopersiconol","C21H34O3","334.250794954","M+H-2H2O",9178411.4
"HMDB29583",3,18925233.6448598,"153_6_1","335.25769",33.7,"Multiple",335.25807,1.13,"Lycopersiconol","C21H34O3","334.250794954","M+H",3060263.3
"HMDB29668",3,65347297.2972973,"232_1_1","191.14296",27.5,"Multiple",191.14363,3.51,"Eremopetasinorol","C13H20O2","208.146329884","M+H-H2O",1774093.4
