"chemical_ID","Annotation.confidence.score","Annotation.raw.score","Module_RTclust","mz","time","MatchCategory","theoretical.mz","delta_ppm","Name","Formula","MonoisotopicMass","Adduct","mean_int_vec"
"HMDB13633",2,1e+05,"2_2_26","317.21163",186.8,"Multiple",317.21222,1.86,"12-KETE","C20H30O3","318.219494826","M-H",140643.2
"HMDB13651",2,1e+05,"46_3_15","393.26528",167,"Multiple",393.26465,1.6,"2-(1415-Epoxyeicosatrienoyl) Glycerol ","C23H38O5","394.271924326","M-H",238117.6
"HMDB13652",2,1e+05,"0_1471_56","362.27039",242.7,"Multiple",362.27007,0.88,"()11(12)-EET Ethanolamide	","C22H37NO3","363.277344055","M-H",281504.5
"HMDB13656",2,1e+05,"78_7_2","389.23329",173.1,"Multiple",389.23335,0.15,"15-deoxy-delta1214-Prostaglandin J2-2-glycerol ester","C23H34O5","390.240624198","M-H",1053118.5
"HMDB13659",2,1e+05,"0_1471_56","362.27039",242.7,"Multiple",362.27007,0.88,"()8(9)-EET Ethanolamide ","C22H37NO3","363.277344055","M-H",281504.5
"HMDB13674",2,1e+05,"0_163_1","125.02441",125,"Multiple",125.02442,0.08,"123-Trihydroxybenzene","C6H6O3","126.031694058","M-H",541642.4
"HMDB13674",2,1e+05,"177_1_20","125.02443",290.4,"Multiple",125.02442,0.08,"123-Trihydroxybenzene","C6H6O3","126.031694058","M-H",702782.7
"HMDB13675",2,1e+05,"0_163_1","125.02441",125,"Multiple",125.02442,0.08,"135-Trihydroxybenzene","C6H6O3","126.031694058","M-H",541642.4
"HMDB13675",2,1e+05,"177_1_20","125.02443",290.4,"Multiple",125.02442,0.08,"135-Trihydroxybenzene","C6H6O3","126.031694058","M-H",702782.7
"HMDB13676",2,1e+05,"0_307_1","153.01933",23.8,"Multiple",153.01933,0,"26-Dihydroxybenzoic acid","C7H6O4","154.02660868","M-H",8968404.1
"HMDB13676",2,1e+05,"0_308_1","153.01935",290.5,"Multiple",153.01933,0.13,"26-Dihydroxybenzoic acid","C7H6O4","154.02660868","M-H",485284.6
"HMDB13677",2,1e+05,"0_307_1","153.01933",23.8,"Multiple",153.01933,0,"35-Dihydroxybenzoic acid","C7H6O4","154.02660868","M-H",8968404.1
"HMDB13677",2,1e+05,"0_308_1","153.01935",290.5,"Multiple",153.01933,0.13,"35-Dihydroxybenzoic acid","C7H6O4","154.02660868","M-H",485284.6
"HMDB13678",2,1e+05,"0_554_1","194.04577",25.3,"Multiple",194.04588,0.57,"4-Hydroxyhippuric acid","C9H9NO4","195.053157781","M-H",6210185.8
"HMDB13688",2,1e+05,"0_705_1","219.17541",229.7,"Multiple",219.17544,0.14,"Nootkatol","C15H24O","220.18271539","M-H",1212641.1
"HMDB13688",2,1e+05,"0_704_1","219.17538",169.5,"Multiple",219.17544,0.27,"Nootkatol","C15H24O","220.18271539","M-H",1465574.5
"HMDB13692",2,1e+05,"53_2_4","361.16582",70.6,"Multiple",361.16566,0.44,"Secoisolariciresinol","C20H26O6","362.172938564","M-H",767182.2
"HMDB13742",2,1e+05,"0_44_1","97.02952",292.4,"Multiple",97.0295,0.21,"2-Furanmethanol","C5H6O2","98.036779436","M-H",299128.5
"HMDB13744",2,1e+05,"0_295_1","149.06082",166.7,"Multiple",149.0608,0.13,"2-Methoxy-4-vinylphenol","C9H10O2","150.068079564","M-H",1038862.3
"HMDB13809",2,1e+05,"0_166_1","125.09718",295.5,"Multiple",125.09719,0.08,"(E)-2-octenal","C8H14O","126.10446507","M-H",183046.9
"HMDB13810",2,1e+05,"177_25_1","155.14417",293.6,"Multiple",155.14414,0.19,"(E)-3-decen-1-ol","C10H20O","156.151415262","M-H",345960.3
"HMDB13810",2,1e+05,"0_329_1","155.14416",164.1,"Multiple",155.14414,0.13,"(E)-3-decen-1-ol","C10H20O","156.151415262","M-H",941693.8
"HMDB13821",2,1e+05,"0_251_1","141.12855",191.1,"Multiple",141.12849,0.43,"2-Methyl-4-heptanone","C9H18O","142.135765198","M-H",1456457.3
"HMDB13821",2,1e+05,"0_252_1","141.12857",293.1,"Multiple",141.12849,0.57,"2-Methyl-4-heptanone","C9H18O","142.135765198","M-H",338981.9
"HMDB13825",2,1e+05,"0_13_17","163.11283",194.4,"Multiple",163.11284,0.06,"4-(1133-Tetramethylbutyl)-phenol","C11H16O","164.120115134","M-H",269503.1
"HMDB13835",2,1e+05,"0_1058_1","277.14442",136.5,"Multiple",277.14453,0.4,"Diisobutyl phthalate","C16H22O4","278.151809192","M-H",581649.8
"HMDB13835",2,1e+05,"0_1059_1","277.14450",294,"Multiple",277.14453,0.11,"Diisobutyl phthalate","C16H22O4","278.151809192","M-H",164076.7
"HMDB13863",2,1e+05,"138_13_1","510.26089",28.5,"Unique",510.2623,2.76,"AFN911","C29H33N7O2","511.269573335","M-H",512824.5
"HMDB13897",2,1e+05,"0_250_1","141.09215",28.7,"Multiple",141.0921,0.35,"4-ene-Valproic acid","C8H14O2","142.099379692","M-H",2802687.8
"HMDB13902",2,1e+05,"0_250_1","141.09215",28.7,"Multiple",141.0921,0.35,"2-ene-Valproic acid","C8H14O2","142.099379692","M-H",2802687.8
"HMDB13903",2,1e+05,"0_250_1","141.09215",28.7,"Multiple",141.0921,0.35,"(3Z)-2-Propylpent-3-enoic acid","C8H14O2","142.099379692","M-H",2802687.8
"HMDB13904",2,1e+05,"0_250_1","141.09215",28.7,"Multiple",141.0921,0.35,"(3E)-2-Propylpent-3-enoic acid","C8H14O2","142.099379692","M-H",2802687.8
"HMDB13926",2,1e+05,"25_2_2","260.03061",25.1,"Unique",260.03062,0.04,"Dehydrogenated ticlopidine","C14H12ClNS","261.037897786","M-H",9194358.1
"HMDB13939",2,1e+05,"25_25_1","269.11229",26.9,"Unique",269.11179,1.86,"N-Desmethylpromazine","C16H18N2S","270.119069276","M-H",2411330.5
"HMDB14018",2,1e+05,"0_385_2","193.12345",35.7,"Multiple",193.1234,0.26,"4-Hydroxypropofol","C12H18O2","194.13067982","M-H",2664026.8
"HMDB14023",2,1e+05,"46_2_1","161.02215",25.3,"Unique",161.02197,1.12,"para-Trifluoromethylphenol","C7H5F3O","162.029249397","M-H",5804316.8
"HMDB14026",2,1e+05,"0_788_1","232.97899",289.2,"Unique",232.97931,1.37,"p-Chlorobenzene sulfonyl urea","C7H7ClN2O3S","233.986590497","M-H",405405.3
"HMDB14118",2,1e+05,"128_6_1","112.98568",33.3,"Unique",112.98559,0.8,"Trifluoroacetic acid","C2HF3O2","113.992863891","M-H",3980474458.5
"HMDB14312",2,1e+05,"91_14_1","205.03535",107.2,"Multiple",205.03625,4.39,"(S)-lipoic acid","C8H14O2S2","206.043521072","M-H",811571.3
"HMDB14336",2,1e+05,"177_2_50","243.09852",291.8,"Multiple",243.09865,0.53,"Carbidopa","C10H16N2O5","244.105921632","M-H",261696.4
"HMDB14340",2,1e+05,"185_6_1","266.08818",59.1,"Multiple",266.08948,4.89,"Vidarabine","C10H13N5O4","267.096753929","M-H",473753.2
"HMDB14340",2,1e+05,"0_992_1","266.08828",124.5,"Multiple",266.08948,4.51,"Vidarabine","C10H13N5O4","267.096753929","M-H",431826.8
"HMDB14354",2,1e+05,"0_1653_1","391.21509",168.8,"Unique",391.21529,0.51,"Trospium","C25H30NO3","392.222568831","M-H",781435.6
"HMDB14355",2,1e+05,"38_1_20","411.19568",225.3,"Unique",411.19657,2.16,"Adapalene","C28H28O3","412.203844762","M-H",101236.2
"HMDB14378",2,1e+05,"0_303_1","152.03535",293.5,"Multiple",152.03532,0.2,"Aminosalicylic Acid","C7H7NO3","153.042593095","M-H",234304.5
"HMDB14378",2,1e+05,"0_304_1","152.03536",120.6,"Multiple",152.03532,0.26,"Aminosalicylic Acid","C7H7NO3","153.042593095","M-H",507378.8
"HMDB14388",2,1e+05,"43_2_24","426.24027",238.8,"Unique",426.23983,1.03,"Ranolazine","C24H33N3O4","427.247106559","M-H",399055.6
"HMDB14389",2,1e+05,"0_304_1","152.03536",120.6,"Multiple",152.03532,0.26,"Mesalazine","C7H7NO3","153.042593095","M-H",507378.8
"HMDB14389",2,1e+05,"0_303_1","152.03535",293.5,"Multiple",152.03532,0.2,"Mesalazine","C7H7NO3","153.042593095","M-H",234304.5
"HMDB14399",2,1e+05,"54_1_4","443.14746",73.4,"Multiple",443.14599,3.32,"Doxycycline","C22H24N2O8","444.153265754","M-H",222185.3
"HMDB14426",2,1e+05,"0_791_27","233.16601",173.3,"Multiple",233.16594,0.3,"Lidocaine","C14H22N2O","234.173213336","M-H",133049.8
"HMDB14442",2,1e+05,"25_30_30","287.21297",199,"Multiple",287.21289,0.28,"Bupivacaine","C18H28N2O","288.220163528","M-H",536066.8
"HMDB14480",2,1e+05,"78_2_1","197.03165",294.5,"Unique",197.03163,0.1,"Nitrofurazone","C6H6N4O4","198.0389047","M-H",174005.9
"HMDB14495",2,1e+05,"43_2_23","327.19720",225.7,"Multiple",327.19657,1.93,"Megestrol","C21H28O3","328.203844762","M-H",400311.7
"HMDB14518",2,1e+05,"78_7_2","389.23329",173.1,"Multiple",389.23335,0.15,"Treprostinil","C23H34O5","390.240624198","M-H",1053118.5
"HMDB14546",2,1e+05,"0_383_2","387.09734",213.8,"Multiple",387.09779,1.16,"Eszopiclone","C17H17ClN6O3","388.105066147","M-H",381080.2
"HMDB14554",2,1e+05,"0_1855_1","499.29247",28.7,"Unique",499.29126,2.42,"Mupirocin","C26H44O9","500.298533006","M-H",6274332.5
"HMDB14561",2,1e+05,"209_2_1","349.08649",26.5,"Unique",349.08637,0.34,"Penicillin V","C16H18N2O5S","350.093642386","M-H",1121829.3
"HMDB14581",2,1e+05,"0_218_1","135.03129",26.4,"Multiple",135.03123,0.44,"Allopurinol","C5H4N4O","136.03851077","M-H",18557970.5
"HMDB14608",2,1e+05,"69_5_2","254.08159",60.7,"Multiple",254.08227,2.68,"Ketorolac","C15H13NO3","255.089543287","M-H",475494.8
"HMDB14635",2,1e+05,"96_1_35","562.29579",200.2,"Unique",562.29391,3.34,"Fosinopril","C30H46NO7P","563.301189343","M-H",167657.6
"HMDB14638",2,1e+05,"185_6_1","266.08818",59.1,"Multiple",266.08948,4.89,"Zidovudine","C10H13N5O4","267.096753929","M-H",473753.2
"HMDB14638",2,1e+05,"0_992_1","266.08828",124.5,"Multiple",266.08948,4.51,"Zidovudine","C10H13N5O4","267.096753929","M-H",431826.8
"HMDB14697",2,1e+05,"177_6_3","373.16854",149.7,"Unique",373.16883,0.78,"Hydroxyzine","C21H27ClN2O2","374.176105825","M-H",428471.9
"HMDB14713",2,1e+05,"96_1_27","241.08620",134.6,"Multiple",241.08702,3.4,"Fenoprofen","C15H14O3","242.094294314","M-H",865772
"HMDB14732",2,1e+05,"0_746_1","228.04087",240.1,"Unique",228.04061,1.14,"Amiloride","C6H8ClN7O","229.04788562","M-H",2130321.7
"HMDB14752",2,1e+05,"0_721_1","224.03152",158.4,"Multiple",224.03129,1.03,"Furazolidone","C8H7N3O5","225.038570349","M-H",233793.2
"HMDB14754",2,1e+05,"0_356_2","514.28066",27.2,"Unique",514.28103,0.72,"Candoxatril","C29H41NO7","515.288302671","M-H",1093260.6
"HMDB14755",2,222500000,"177_2_50","156.06665",291.5,"Multiple",156.06662,0.19,"Paramethadione","C7H11NO3","157.073893223","M-H",885512.9
"HMDB14758",2,1e+05,"46_4_27","393.17188",159.4,"Multiple",393.17189,0.03,"Triamcinolone","C21H27FO6","394.179166801","M-H",522098.5
"HMDB14758",2,1e+05,"25_2_2","393.17339",28.9,"Multiple",393.17189,3.82,"Triamcinolone","C21H27FO6","394.179166801","M-H",1418915.6
"HMDB14770",2,1e+05,"63_1_3","325.34677",234.5,"Unique",325.34759,2.52,"Docosanol","C22H46O","326.354866094","M-H",574316.7
"HMDB14774",2,1e+05,"46_4_27","241.06303",158.4,"Unique",241.0637,2.78,"Clofibrate","C12H15ClO3","242.070972053","M-H",251944.5
"HMDB14792",2,1e+05,"0_1835_1","431.27993",176.8,"Unique",431.2803,0.86,"Latanoprost","C26H40O5","432.28757439","M-H",981445.9
"HMDB14831",2,1e+05,"0_1354_1","331.06110",54.7,"Unique",331.0612,0.3,"Fluorescein","C20H12O5","332.068473494","M-H",1120373
"HMDB14847",2,1e+05,"0_747_1","228.04446",204.1,"Multiple",228.04484,1.67,"Lamivudine","C8H11N3O3S","229.052111923","M-H",2191666
"HMDB14847",2,1e+05,"177_58_1","228.04463",293.4,"Multiple",228.04484,0.92,"Lamivudine","C8H11N3O3S","229.052111923","M-H",1282195.7
"HMDB14862",2,1e+05,"177_1_20","239.12912",292.2,"Unique",239.13022,4.6,"Imiquimod","C14H16N4","240.137496532","M-H",673394.2
"HMDB14897",2,1e+05,"54_1_4","443.14746",73.4,"Multiple",443.14599,3.32,"Tetracycline","C22H24N2O8","444.153265754","M-H",222185.3
"HMDB14903",2,1e+05,"0_556_1","194.08232",176,"Multiple",194.08227,0.26,"Metyrosine","C10H13NO3","195.089543287","M-H",276119.8
"HMDB14904",2,1e+05,"0_571_1","198.04080",294.3,"Multiple",198.0408,0,"Clavulanate","C8H9NO5","199.048072403","M-H",237001
"HMDB14906",2,1e+05,"211_4_1","336.16077",26.4,"Unique",336.16052,0.74,"Olopatadine","C21H23NO3","337.167793607","M-H",4101450.7
"HMDB14907",2,1e+05,"26_10_1","474.28614",175.9,"Unique",474.28611,0.06,"Hydrocortamate","C27H41NO6","475.293388049","M-H",2033857.6
"HMDB14909",2,1e+05,"0_1450_1","351.18470",294.7,"Unique",351.18399,2.02,"Clidinium","C22H26NO3","352.191268703","M-H",144310.8
"HMDB14913",2,1e+05,"23_2_27","439.22773",169.7,"Unique",439.22722,1.16,"Tirofiban","C22H36N2O5S","440.234492962","M-H",1052815.9
"HMDB14920",2,1e+05,"0_1525_1","367.21586",173.6,"Multiple",367.21529,1.55,"Propantheline","C23H30NO3","368.222568831","M-H",757918
"HMDB14920",2,1e+05,"0_1526_1","367.21595",293.8,"Multiple",367.21529,1.8,"Propantheline","C23H30NO3","368.222568831","M-H",168866.8
"HMDB14928",2,1e+05,"43_2_24","367.22233",238.8,"Unique",367.22385,4.14,"Perindopril","C19H32N2O5","368.231122144","M-H",179229.4
"HMDB14943",2,1e+05,"0_169_25","297.17069",198.6,"Multiple",297.17209,4.71,"Minaprine","C17H22N4O","298.179361346","M-H",642494.1
"HMDB14944",2,1e+05,"63_1_1","277.13191",221.2,"Unique",277.13061,4.69,"Pentoxifylline","C13H18N4O3","278.137890462","M-H",183119.2
"HMDB14949",2,1e+05,"25_12_1","243.07310",26,"Multiple",243.07349,1.6,"Ribavirin","C8H12N4O5","244.080769514","M-H",7932127.5
"HMDB14976",2,1e+05,"39_11_1","409.16040",189.4,"Multiple",409.15874,4.06,"Clocortolone","C22H28ClFO4","410.166015296","M-H",148425.7
"HMDB15026",2,1e+05,"0_13_17","311.18652",199,"Unique",311.18774,3.92,"Granisetron","C18H24N4O","312.19501141","M-H",564067.7
"HMDB15031",2,1e+05,"25_33_2","299.16532",71.7,"Multiple",299.16527,0.17,"Testolactone","C19H24O3","300.172544634","M-H",214518.3
"HMDB15046",2,1e+05,"78_10_8","415.32191",232.7,"Multiple",415.32177,0.34,"Paricalcitol","C27H44O3","416.329045274","M-H",4287091.5
"HMDB15046",2,1e+05,"0_13_27","415.32338",283.9,"Multiple",415.32177,3.88,"Paricalcitol","C27H44O3","416.329045274","M-H",154586.4
"HMDB15052",2,1e+05,"38_1_27","170.05714",292.3,"Unique",170.05712,0.12,"Metronidazole","C6H9N3O3","171.064391169","M-H",293354.5
"HMDB15063",2,1e+05,"25_12_1","243.07310",26,"Multiple",243.07349,1.6,"Azacitidine","C8H12N4O5","244.080769514","M-H",7932127.5
"HMDB15072",2,1e+05,"137_2_54","204.13935",181.8,"Multiple",204.13939,0.2,"Diethylpropion","C13H19NO","205.146664235","M-H",181317.4
"HMDB15075",2,1e+05,"3_15_1","339.18450",143.5,"Multiple",339.18399,1.5,"Methantheline","C21H26NO3","340.191268703","M-H",291104.5
"HMDB15086",2,1e+05,"3_3_1","136.05175",27.6,"Multiple",136.05164,0.81,"Isoniazid","C6H7N3O","137.058911861","M-H",5191177.6
"HMDB15086",2,1e+05,"0_222_1","136.05177",98.4,"Multiple",136.05164,0.96,"Isoniazid","C6H7N3O","137.058911861","M-H",847417.2
"HMDB15127",2,1e+05,"83_5_1","144.06659",24.3,"Multiple",144.06662,0.21,"Methyl aminolevulinate","C6H11NO3","145.073893223","M-H",987190.2
"HMDB15137",2,1e+05,"25_30_30","287.21297",199,"Multiple",287.21289,0.28,"Levobupivacaine","C18H28N2O","288.220163528","M-H",536066.8
"HMDB15148",2,1e+05,"39_11_1","409.16040",189.4,"Multiple",409.15874,4.06,"Clobetasol","C22H28ClFO4","410.166015296","M-H",148425.7
"HMDB15155",2,1e+05,"177_2_1","190.03574",20.1,"Multiple",190.03571,0.16,"Isosorbide Mononitrate","C6H9NO6","191.042987025","M-H",2062979.2
"HMDB15168",2,1e+05,"0_712_1","222.11353",131.3,"Unique",222.11357,0.18,"Cerulenin","C12H17NO3","223.120843415","M-H",719449.9
"HMDB15186",2,1e+05,"209_1_1","333.09235",26.6,"Multiple",333.09145,2.7,"Penicillin G","C16H18N2O4S","334.098727764","M-H",10877823.6
"HMDB15187",2,1e+05,"0_36_10","359.12493",122.8,"Multiple",359.12486,0.19,"Nitrendipine","C18H20N2O6","360.132136382","M-H",1482189.1
"HMDB15188",2,1e+05,"9_7_1","197.05680",293.4,"Unique",197.05678,0.1,"Mimosine","C8H10N2O4","198.064056818","M-H",208275.4
"HMDB15190",2,1e+05,"0_526_1","255.10744",49.9,"Unique",255.10635,4.27,"Echothiophate","C9H23NO3PS","256.113625809","M-H",1776757.9
"HMDB15216",2,1e+05,"0_1204_1","301.20207",294.8,"Multiple",301.20339,4.38,"Emedastine","C17H26N4O","302.210661474","M-H",195800.4
"HMDB15216",2,1e+05,"25_34_1","301.20326",162.6,"Multiple",301.20339,0.43,"Emedastine","C17H26N4O","302.210661474","M-H",923999.1
"HMDB15220",2,1e+05,"69_12_1","477.26650",163.1,"Unique",477.26465,3.88,"Iloprost","C30H38O5","478.271924326","M-H",251330.3
"HMDB15257",2,1e+05,"35_2_1","251.07189",20.9,"Multiple",251.07137,2.07,"Anisindione","C16H12O3","252.07864425","M-H",756484.4
"HMDB15262",2,1e+05,"91_2_11","487.23232",183.9,"Unique",487.23374,2.91,"Prednicarbate","C27H36O8","488.241018128","M-H",394844.2
"HMDB15276",2,1e+05,"38_38_2","403.01145",56,"Unique",403.00977,4.17,"Sulfoxone","C14H16N2O6S3","404.017048324","M-H",1167458.6
"HMDB15293",2,1e+05,"156_2_4","386.18169",178,"Unique",386.18338,4.38,"Terazosin","C19H25N5O4","387.190654313","M-H",443677.9
"HMDB15302",2,1e+05,"0_996_1","267.09073",293.2,"Unique",267.09058,0.56,"Moclobemide","C13H17ClN2O2","268.097855505","M-H",310151.2
"HMDB15315",2,1e+05,"156_2_4","424.15561",178.1,"Unique",424.15458,2.43,"Domperidone","C22H24ClN5O2","425.161852744","M-H",826182.5
"HMDB15317",2,1e+05,"0_1278_1","313.17558",152.9,"Unique",313.17439,3.8,"Pergolide","C19H26N2S","314.181669532","M-H",282626.7
"HMDB15320",2,1e+05,"128_3_2","166.99375",37.9,"Multiple",166.99371,0.24,"Desflurane","C3H2F6O","168.000983916","M-H",35232696.5
"HMDB15320",2,1e+05,"0_391_1","166.99379",96.7,"Multiple",166.99371,0.48,"Desflurane","C3H2F6O","168.000983916","M-H",5786235.2
"HMDB15329",2,1e+05,"0_383_2","387.09734",213.8,"Multiple",387.09779,1.16,"Zopiclone","C17H17ClN6O3","388.105066147","M-H",381080.2
"HMDB15337",2,1e+05,"3_2_1","232.08507",27.9,"Unique",232.08583,3.27,"Lomustine","C9H16ClN3O2","233.093104478","M-H",3168063.5
"HMDB15369",2,1e+05,"0_383_1","314.07800",193.2,"Unique",314.07757,1.37,"Chlorprothixene","C18H18ClNS","315.084847978","M-H",363908.1
"HMDB15371",2,1e+05,"0_892_1","249.14965",142.2,"Multiple",249.14962,0.12,"Gemfibrozil","C15H22O3","250.15689457","M-H",439590.8
"HMDB15371",2,1e+05,"0_891_1","249.14964",293.6,"Multiple",249.14962,0.08,"Gemfibrozil","C15H22O3","250.15689457","M-H",180066.1
"HMDB15371",2,1e+05,"0_893_1","249.14966",52.3,"Multiple",249.14962,0.16,"Gemfibrozil","C15H22O3","250.15689457","M-H",867776.4
"HMDB15396",2,1e+05,"25_62_1","425.20084",26.9,"Unique",425.19944,3.29,"Paliperidone","C23H27FN4O3","426.206718955","M-H",3027864.8
"HMDB15408",2,1e+05,"0_1494_1","360.99045",170.6,"Unique",360.99189,3.99,"Bismuth Subsalicylate","C7H5BiO4","361.999166889","M-H",541042.4
"HMDB15439",2,1e+05,"0_3_1","410.17170",28.2,"Multiple",410.17348,4.34,"Tasosartan","C23H21N7O","411.180758329","M-H",1353864.9
"HMDB15455",2,1e+05,"16_2_1","1020.47012",23.6,"Unique",1020.46588,4.15,"Quinupristin","C53H67N9O10S","1021.473160099","M-H",1847155.7
"HMDB15468",2,1e+05,"0_2666_1","763.42416",202.2,"Multiple",763.42742,4.27,"Digitoxin","C41H64O13","764.434692134","M-H",170790.6
"HMDB15486",2,1e+05,"91_41_1","426.05478",187.8,"Unique",426.05475,0.07,"Cefpodoxime","C15H17N5O6S2","427.062024681","M-H",165279.4
"HMDB15497",2,1e+05,"61_1_3","227.07065",75.7,"Multiple",227.07137,3.17,"Oxybenzone","C14H12O3","228.07864425","M-H",1577218.2
"HMDB15511",2,1e+05,"46_7_1","313.99207",27.5,"Unique",313.99345,4.39,"Bromazepam","C14H10BrN3O","315.000724604","M-H",1690665.4
"HMDB15512",2,1e+05,"38_1_4","317.05206",44.9,"Unique",317.05209,0.09,"Clotiazepam","C16H15ClN2OS","318.059361509","M-H",1376913.3
"HMDB15520",2,1e+05,"49_9_1","264.16046",176.4,"Multiple",264.16052,0.23,"Oxprenolol","C15H23NO3","265.167793607","M-H",623903.2
"HMDB15520",2,1e+05,"55_9_1","264.16047",217.2,"Multiple",264.16052,0.19,"Oxprenolol","C15H23NO3","265.167793607","M-H",376914.2
"HMDB15527",2,1e+05,"0_1327_1","323.09482",51.2,"Unique",323.09566,2.6,"Prazepam","C19H17ClN2O","324.102940883","M-H",669399.2
"HMDB15530",2,1e+05,"0_2061_1","479.22037",155.7,"Unique",479.21876,3.36,"Solifenacin","C27H32N2O6","480.226036766","M-H",89884.7
"HMDB15537",2,1e+05,"25_86_1","515.30442",28.7,"Unique",515.3023,4.11,"Probucol","C31H48O2S2","516.30957216","M-H",1060667.6
"HMDB15567",2,1e+05,"86_13_1","411.29072",221.8,"Multiple",411.29047,0.61,"Calcipotriol","C27H40O3","412.297745146","M-H",137095.7
"HMDB15569",2,1e+05,"0_3344_1","1225.49420",294.9,"Unique",1225.48882,4.39,"Terlipressin","C52H74N16O15S2","1226.496097158","M-H",41891.9
"HMDB15575",2,1e+05,"61_1_3","227.07065",75.7,"Multiple",227.07137,3.17,"Trioxsalen","C14H12O3","228.07864425","M-H",1577218.2
"HMDB15590",2,1e+05,"91_4_14","474.23533",170.4,"Unique",474.23624,1.92,"Fluspirilene","C29H31F2N3O","475.243519039","M-H",207441.9
"HMDB15591",2,1e+05,"3_15_1","339.18450",143.5,"Multiple",339.18399,1.5,"Mepenzolate","C21H26NO3","340.191268703","M-H",291104.5
"HMDB15600",2,1e+05,"38_2_12","387.14761",125.1,"Multiple",387.14809,1.24,"Bepotastine","C21H25ClN2O3","388.155370383","M-H",39692
"HMDB15614",2,1e+05,"209_2_1","229.13460",19.7,"Unique",229.13464,0.17,"Ibudilast","C14H18N2O","230.141913208","M-H",86577.5
"HMDB15616",2,1e+05,"0_2856_1","678.39931",193.2,"Unique",678.39846,1.25,"Telaprevir","C36H53N7O6","679.405732463","M-H",250242.9
"HMDB15643",2,1e+05,"0_169_25","297.17069",198.6,"Multiple",297.17075,0.2,"Artemether","C16H26O5","298.178023942","M-H",642494.1
"HMDB15648",2,1e+05,"55_11_1","410.26865",213.5,"Unique",410.27007,3.46,"Fesoterodine","C26H37NO3","411.277344055","M-H",165514.6
"HMDB15669",2,1e+05,"86_11_1","396.21760",191.2,"Unique",396.21803,1.09,"Drotaverine","C24H31NO4","397.225308485","M-H",72168.8
"HMDB15673",2,1e+05,"0_531_1","189.05161",19.9,"Multiple",189.0517,0.48,"Carglumic acid","C6H10N2O5","190.05897144","M-H",1718362
"HMDB15687",2,1e+05,"0_221_1","136.04034",165.6,"Multiple",136.0404,0.44,"Salicylamide","C7H7NO2","137.047678473","M-H",1416154.3
"HMDB15695",2,1e+05,"0_1431_1","347.19791",140.4,"Unique",347.19763,0.81,"Roxatidine acetate","C19H28N2O4","348.204907394","M-H",240092.8
"HMDB15698",2,1e+05,"0_13_22","401.21751",231.1,"Multiple",401.21943,4.79,"Cinitapride","C21H30N4O4","402.226705468","M-H",356376.5
"HMDB28683",2,1e+05,"0_114_1","203.06734",20.7,"Multiple",203.06735,0.05,"Alanyl-Aspartate","C7H12N2O5","204.074621504","M-H",1279778.8
"HMDB28717",2,1e+05,"0_1020_1","270.15801",165.5,"Multiple",270.15716,3.15,"Arginyl-Proline","C11H21N5O3","271.164439563","M-H",151468.6
"HMDB28739",2,1e+05,"0_749_1","228.09898",293.6,"Multiple",228.09898,0,"Asparaginyl-Proline","C9H15N3O4","229.106255983","M-H",232363.4
"HMDB28741",2,1e+05,"25_11_1","232.09390",25.3,"Multiple",232.09389,0.04,"Asparaginyl-Threonine","C8H15N3O5","233.101170605","M-H",5772151.1
"HMDB28746",2,1e+05,"0_114_1","203.06734",20.7,"Multiple",203.06735,0.05,"Aspartyl-Alanine","C7H12N2O5","204.074621504","M-H",1279778.8
"HMDB28751",2,1e+05,"0_169_1","260.08854",20,"Multiple",260.08881,1.04,"Aspartyl-Glutamine","C9H15N3O6","261.096085227","M-H",1534663.5
"HMDB28753",2,1e+05,"0_531_1","189.05161",19.9,"Multiple",189.0517,0.48,"Aspartyl-Glycine","C6H10N2O5","190.05897144","M-H",1718362
"HMDB28756",2,1e+05,"0_862_1","245.11410",20.7,"Multiple",245.1143,0.82,"Aspartyl-Isoleucine","C10H18N2O5","246.121571696","M-H",1361267.4
"HMDB28757",2,1e+05,"0_862_1","245.11410",20.7,"Multiple",245.1143,0.82,"Aspartyl-Leucine","C10H18N2O5","246.121571696","M-H",1361267.4
"HMDB28761",2,1e+05,"177_2_50","229.08295",284.4,"Multiple",229.083,0.22,"Aspartyl-Proline","C9H14N2O5","230.090271568","M-H",434724.7
"HMDB28763",2,1e+05,"53_4_1","233.07845",24,"Multiple",233.07791,2.32,"Aspartyl-Threonine","C8H14N2O6","234.08518619","M-H",4240644.8
"HMDB28767",2,1e+05,"0_169_1","260.08854",20,"Multiple",260.08881,1.04,"Aspartyl-Gamma-glutamate","C9H15N3O6","261.096085227","M-H",1534663.5
"HMDB28785",2,1e+05,"3_3_1","221.05919",23.8,"Multiple",221.06015,4.34,"Cysteinyl-Threonine","C7H14N2O4S","222.067427636","M-H",16028631.6
"HMDB28793",2,1e+05,"0_169_1","260.08854",20,"Multiple",260.08881,1.04,"Glutaminyl-Aspartate","C9H15N3O6","261.096085227","M-H",1534663.5
"HMDB28806",2,1e+05,"25_11_1","232.09390",25.3,"Multiple",232.09389,0.04,"Glutaminyl-Serine","C8H15N3O5","233.101170605","M-H",5772151.1
"HMDB28837",2,1e+05,"0_531_1","189.05161",19.9,"Multiple",189.0517,0.48,"Glycyl-Aspartate","C6H10N2O5","190.05897144","M-H",1718362
